code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,开盘价,开板价格,开板涨幅%(未开板未截止目前累计涨幅%),涨停板个数,历史最高,历史最高涨幅%,现价
601949,中国出版,出版业,北京,59.19,3.65,18.23,1042870.19,777537.38,117866.38,116720.61,0.64,0.1,2.93,2.21,20170821,236952.91,1.3,0.0,0.0,31.68,5.37,126297.0,4.01,13.36,233.16708229426436,11,14.54,262.5935162094763,6.48
300727,润禾材料,化工原料,浙江,74.56,0.24,0.98,43196.92,25291.61,12968.0,10365.67,1.06,0.355,4.76,7.42,20171127,8362.07,0.86,0.0,0.0,29.56,10.75,50562.0,10.01,32.04,220.07992007992007,11,39.6,295.6043956043957,35.3
603041,美思德,化工原料,江苏,36.17,0.47,1.0,79577.86,62988.16,13688.32,31495.69,3.15,0.46,7.0,2.9,20170330,25164.65,2.52,0.0,0.0,35.49,17.78,12725.0,0.0,0,0.0,0,0.0,0.0,0.0
603871,嘉友国际,仓储物流,北京,23.76,0.2,0.8,83572.52,62979.11,13814.36,13638.36,1.7,2.147,8.99,7.57,20180206,32877.64,4.11,0.0,0.0,10.15,7.07,20000.0,0.0,0,0.0,0,0.0,0.0,0.0
300690,双一科技,电气设备,山东,33.43,0.17,0.69,105761.3,85889.3,15717.12,60049.26,8.66,1.91,13.45,3.96,20170808,22396.92,3.23,24.0,2.64,43.72,18.59,11678.0,38.54,57.25,48.546964193046186,3,78.38,103.37311883757134,53.3
603106,恒银金融,电脑设备,天津,38.08,0.7,2.8,212309.42,190471.27,16428.07,98290.57,3.51,0.59,5.56,4.02,20170920,27721.1,0.99,0.0,0.0,33.95,11.23,36000.0,0.0,0,0.0,0,0.0,0.0,0.0
300698,万马科技,通信设备,浙江,93.47,0.34,1.34,58830.53,48003.17,5912.91,15938.4,1.19,0.29,2.85,9.83,20170831,8173.81,0.61,0.0,0.0,42.04,10.61,32250.0,7.92,46.4,485.8585858585858,19,50.5,537.6262626262626,28.04
300657,弘信电子,元器件,福建,73.4,0.26,1.04,184841.84,111414.6,59763.01,34871.59,3.35,0.53,6.33,7.02,20170523,18206.14,1.75,0.0,0.0,13.57,3.79,11765.0,9.32,35.03,275.85836909871244,14,72.62,679.1845493562231,44.47
603917,合力科技,专用机械,浙江,37.6,0.28,1.12,79990.81,47954.71,23861.0,516.34,0.05,0.47600000000000003,5.29,4.51,20171204,30964.55,2.76,0.0,0.0,33.48,15.3,30974.0,0.0,0,0.0,0,0.0,0.0,0.0
603728,鸣志电器,电气设备,上海,42.29,0.8,3.2,207778.72,167417.06,14151.3,83079.72,2.6,0.369,5.14,4.05,20170509,46121.4,1.44,0.0,0.0,38.09,9.77,24562.0,0.0,0,0.0,0,0.0,0.0,0.0
002868,绿康生化,农业综合,福建,27.79,0.3,1.2,73692.9,47787.12,19979.85,37592.82,3.13,0.69,5.68,3.9,20170503,15819.67,1.32,0.0,0.0,43.19,24.84,19732.0,18.24,42.98,135.6359649122807,8,45.97,152.02850877192984,22.13
002869,金溢科技,通信设备,深圳,47.27,0.3,1.18,130027.85,115040.45,4355.43,62804.43,5.33,0.56,8.59,3.56,20170515,23222.95,1.97,0.0,0.0,44.03,13.6,21360.0,26.16,47.29,80.77217125382263,6,55.0,110.2446483180428,30.62
300621,维业股份,装修装饰,深圳,34.49,0.43,1.39,186181.06,169977.59,2515.88,32017.83,2.31,0.46,6.18,3.1,20170316,26666.5,1.92,0.0,0.0,13.34,4.22,19044.0,10.32,33.54,225.0,12,36.89,257.4612403100775,19.13
603458,勘设股份,建筑施工,贵州,22.69,0.31,1.24,317567.16,266538.56,29257.3,81255.53,6.54,2.64,15.13,4.1,20170809,87158.32,7.02,0.0,0.0,44.57,19.69,16545.0,0.0,0,0.0,0,0.0,0.0,0.0
300652,雷迪克,汽车配件,浙江,31.64,0.22,0.88,86377.02,66539.22,9216.28,35097.0,3.99,0.72,7.45,3.5,20170516,17710.53,2.01,0.0,0.0,32.2,15.72,11618.0,20.97,37.94,80.92513113972342,7,43.93,109.4897472579876,26.06
603161,科华控股,汽车配件,江苏,31.95,0.33,1.33,174029.09,75809.77,50636.46,23224.47,1.74,0.5820000000000001,6.29,3.94,20180105,26920.22,2.02,0.0,0.0,32.26,12.35,34092.0,0.0,0,0.0,0,0.0,0.0,0.0
300681,英搏尔,元器件,广东,47.86,0.19,0.76,90578.46,71016.46,15374.7,36092.4,4.77,1.31,8.5,6.28,20170725,18193.82,2.41,31.56,28.94,31.86,15.72,8701.0,20.95,45.95,119.33174224343678,7,83.06,296.46778042959426,53.37
601366,利群股份,百货,山东,24.36,1.76,8.61,803135.0,330731.0,291442.31,176267.38,2.05,0.35,5.13,2.02,20170412,149984.42,1.74,0.0,0.0,20.36,3.53,66455.0,10.58,18.74,77.1266540642722,6,20.6,94.7069943289225,10.35
603933,睿能科技,纺织机械,福建,31.33,0.26,1.03,137609.25,128214.97,5678.25,49808.84,4.85,1.57,9.46,4.56,20170706,35624.03,3.47,22.5,51.27,18.67,7.4,11242.0,0.0,0,0.0,0,0.0,0.0,0.0
603980,吉华集团,染料涂料,浙江,23.03,1.0,5.0,470671.81,334144.75,103211.5,154967.3,3.1,0.7,7.75,2.4,20170615,166502.44,3.33,0.0,0.0,32.15,15.86,46339.0,0.0,0,0.0,0,0.0,0.0,0.0
603879,永悦科技,化工原料,福建,45.06,0.36,1.44,54867.86,45841.7,5717.64,24257.45,1.68,0.253,3.55,4.29,20170614,10044.87,0.7,0.0,0.0,18.72,8.92,8331.0,0.0,0,0.0,0,0.0,0.0,0.0
603860,中公高科,公路,北京,105.16,0.17,0.67,64009.55,40183.93,18148.56,22071.03,3.31,0.31,7.93,4.41,20170802,21428.01,3.21,0.0,0.0,51.82,15.21,9201.0,0.0,0,0.0,0,0.0,0.0,0.0
002919,名臣健康,日用化工,广东,60.62,0.2,0.81,46302.28,0.0,0.0,0.0,0.0,0.441,6.51,5.47,20171218,0.0,0.0,0.0,0.0,0.0,7.77,43677.0,16.58,42.17,154.34258142340173,10,46.94,183.1121833534379,35.63
603329,上海雅仕,仓储物流,上海,60.63,0.33,1.32,84900.68,72657.6,0.0,0.0,0.0,0.38799999999999996,3.99,7.86,20171229,0.0,0.0,0.0,0.0,0.0,4.37,35041.0,0.0,0,0.0,0,0.0,0.0,0.0
002915,中欣氟材,化工原料,浙江,86.78,0.28,1.12,48299.94,19818.9,24447.76,4363.41,0.39,0.312,4.05,8.9,20171205,14747.07,1.32,0.0,0.0,29.18,12.97,22760.0,7.72,35.0,353.3678756476684,16,49.99,547.5388601036269,36.06
002923,润都股份,化学制药,广东,45.6,0.25,1.0,64912.15,35518.1,0.0,0.0,0.0,0.6859999999999999,6.22,6.7,20180105,0.0,0.0,0.0,0.0,61.74,12.26,51368.0,22.45,48.29,115.10022271714922,8,52.49,133.8084632516704,41.7
002892,科力尔,电气设备,湖南,39.86,0.18,0.84,67042.0,49512.68,15872.62,35643.1,4.26,0.638,6.64,5.11,20170817,10611.71,1.27,0.0,0.0,27.11,12.35,17150.0,21.07,59.03,180.16136687233032,11,65.59,211.2956810631229,33.9
002872,天圣制药,化学制药,重庆,31.27,0.53,2.12,465474.0,208256.16,109920.42,153835.63,7.26,0.87,14.32,2.19,20170519,119979.36,5.66,0.0,0.0,30.21,9.89,33381.0,26.84,47.97,78.725782414307,5,52.77,96.60953800298064,31.36
603926,铁流股份,汽车配件,浙江,27.06,0.3,1.2,143241.22,105450.75,23937.82,57120.42,4.76,1.02,9.74,2.53,20170510,40388.53,3.37,17.66,-2.43,31.62,12.82,13800.0,0.0,0,0.0,0,0.0,0.0,0.0
601828,美凯龙,其他商业,上海,15.24,3.15,39.39,9701462.0,1456749.25,15886.25,536211.56,1.36,1.13,11.16,1.41,20180117,2825469.25,7.17,16.14,20.04,71.14,37.21,261197.0,12.28,22.38,82.24755700325733,6,24.1,96.2540716612378,15.78
002917,金奥博,化工原料,深圳,50.78,0.28,1.13,44838.18,38593.87,2051.57,8036.18,0.71,0.439,5.35,5.55,20171208,12435.57,1.1,0.0,0.0,35.3,16.46,19691.0,13.97,27.1,93.98711524695776,6,36.62,162.13314244810306,29.71
603882,金域医学,医疗保健,广东,71.87,0.69,4.58,343221.06,207353.81,98136.93,83441.15,1.82,0.38,3.63,8.51,20170908,35782.68,0.78,0.0,0.0,41.56,5.27,62709.0,0.0,0,0.0,0,0.0,0.0,0.0
603226,菲林格尔,家居用品,上海,30.65,0.22,0.9,96922.53,61072.35,28707.14,32178.18,3.59,0.85,8.17,3.43,20170615,26365.56,2.94,0.0,0.0,32.28,10.34,10311.0,0.0,0,0.0,0,0.0,0.0,0.0
603665,康隆达,纺织,浙江,49.92,0.37,1.0,114643.61,69098.95,30936.02,58865.8,5.89,0.77,9.27,3.89,20170313,20139.9,2.01,7.15,-22.94,30.99,9.42,14364.0,0.0,0,0.0,0,0.0,0.0,0.0
603586,金麒麟,汽车配件,山东,23.85,0.53,2.16,271447.72,179894.56,67281.07,123789.72,5.74,0.75,10.14,2.1,20170406,58559.61,2.72,0.0,0.0,32.06,12.93,29476.0,0.0,0,0.0,0,0.0,0.0,0.0
603533,掌阅科技,互联网,北京,154.33,0.41,4.01,132339.11,124091.07,1474.93,36951.85,0.92,0.27,2.4,20.85,20170921,17953.92,0.45,0.0,0.0,29.73,7.92,42076.0,0.0,0,0.0,0,0.0,0.0,0.0
603711,香飘飘,软饮料,浙江,78.86,0.4,4.0,214295.91,121657.47,60376.19,0.0,0.0,0.205,3.43,6.28,20171130,82702.07,2.07,0.0,0.0,38.34,6.11,39802.0,0.0,0,0.0,0,0.0,0.0,0.0
300649,杭州园林,建筑施工,浙江,191.3,0.32,1.28,32914.53,14475.92,1172.79,6668.86,0.52,0.29,2.33,15.93,20170505,8485.49,0.66,0.0,0.0,56.68,19.6,20014.0,11.94,56.0,369.0117252931324,16,108.46,808.3752093802345,37.05
300737,科顺股份,其他建材,广东,40.07,1.53,6.11,240643.55,171179.17,26359.14,58892.38,0.96,0.27399999999999997,3.15,4.64,20180125,29041.74,0.48,0.0,0.0,38.34,11.81,281200.0,11.94,20.22,69.3467336683417,5,21.8,82.57956448911224,14.63
603648,畅联股份,仓储物流,上海,41.27,0.92,3.69,181480.97,129244.95,28878.7,90418.13,2.45,0.43,4.14,4.32,20170913,20402.98,0.55,0.0,0.0,27.63,13.54,58370.0,0.0,0,0.0,0,0.0,0.0,0.0
300731,科创新源,橡胶,深圳,50.71,0.22,0.87,26369.38,23502.03,1737.75,9434.82,1.08,0.532,3.37,10.68,20171208,5390.14,0.62,0.0,0.0,48.54,25.94,45956.0,15.89,35.51,123.47388294524856,8,46.88,195.02831969792322,35.94
603113,金能科技,化工原料,山东,16.26,0.77,6.76,546696.06,287091.03,171670.19,178419.38,2.64,0.95,5.59,3.44,20170511,121673.02,1.8,0.0,0.0,19.35,12.36,28187.0,0.0,0,0.0,0,0.0,0.0,0.0
300629,新劲刚,矿物制品,广东,186.72,0.29,0.67,47168.65,35438.55,8936.07,14686.15,2.2,0.22,5.24,9.42,20170324,11378.78,1.71,0.0,0.0,32.2,7.89,7239.0,9.94,49.3,395.97585513078474,17,66.78,571.830985915493,49.34
300702,天宇股份,化学制药,浙江,34.55,0.3,1.2,227654.02,142482.38,60854.73,69462.38,5.79,1.18,10.76,3.79,20170919,43640.03,3.64,0.0,0.0,39.88,12.02,21856.0,26.89,61.36,128.1889178133135,8,69.1,156.97285236147263,40.73
601200,上海环境,环境保护,上海,26.06,6.72,7.03,1238381.38,225623.91,32051.48,228895.59,3.26,0.72,7.68,2.44,20170331,227464.77,3.24,0.59,8.79,33.71,19.72,110763.0,24.41,35.27,44.48996312986482,4,42.37,73.57640311347808,18.78
002883,中设股份,建筑施工,江苏,61.79,0.13,0.53,42931.45,38665.8,1968.18,20463.71,3.84,0.75,7.13,7.44,20170620,10092.4,1.89,0.0,0.0,48.81,20.65,10529.0,18.8,50.01,166.0106382978723,9,68.6,264.8936170212766,53.06
603506,南都物业,房产服务,浙江,45.89,0.2,0.79,72642.0,0.0,0.0,0.0,0.0,0.637,4.35,8.95,20180201,0.0,0.0,0.0,0.0,0.0,8.71,18531.0,0.0,0,0.0,0,0.0,0.0,0.0
300625,三雄极光,半导体,广东,28.59,0.91,2.8,271604.44,225907.66,23129.76,120833.67,4.32,0.67,8.07,2.9,20170317,60387.82,2.16,0.0,0.0,33.28,10.85,44932.0,23.16,61.3,164.6804835924007,9,65.0,180.65630397236615,23.44
300686,智动力,元器件,深圳,97.04,0.31,1.29,82332.45,54955.17,14186.82,22831.75,1.76,0.25,4.95,4.86,20170804,22156.61,1.71,0.0,0.0,23.38,5.83,20948.0,11.27,21.03,86.60159716060339,6,39.81,253.2386867790595,24.06
603516,淳中科技,通信设备,北京,54.81,0.23,0.94,29737.55,0.0,0.0,0.0,0.0,0.7709999999999999,3.89,14.48,20180202,0.0,0.0,0.0,0.0,0.0,38.54,25503.0,0.0,0,0.0,0,0.0,0.0,0.0
603730,岱美股份,汽车配件,上海,23.68,0.48,4.1,381082.38,285626.47,57010.78,107669.61,2.62,1.53,7.57,4.43,20170728,148395.0,3.62,18.36,30.88,37.05,17.92,21700.0,0.0,0,0.0,0,0.0,0.0,0.0
603536,惠发股份,食品,山东,37.52,0.3,1.2,101594.21,38642.51,46578.51,22623.38,1.89,0.58,5.37,3.52,20170613,27843.61,2.32,5.47,43.36,26.74,6.43,6440.0,0.0,0,0.0,0,0.0,0.0,0.0
300711,广哈通信,通信设备,广东,83.5,0.36,1.44,34718.62,30575.38,1612.71,2483.85,0.17,0.245,2.48,11.0,20171101,11660.6,0.81,0.0,0.0,53.03,20.22,71217.0,10.02,35.7,256.28742514970065,12,37.72,276.4471057884232,27.29
603286,日盈电子,汽车配件,江苏,87.58,0.22,0.88,53838.32,28884.89,20318.96,19227.05,2.18,0.28,4.65,5.76,20170627,10942.75,1.24,0.0,0.0,32.99,9.44,8799.0,0.0,0,0.0,0,0.0,0.0,0.0
300716,国立科技,塑料,广东,54.33,0.27,1.07,72146.3,37835.76,19304.75,25749.32,2.41,0.358,6.09,4.25,20171109,13933.13,1.31,0.0,0.0,21.15,7.44,54627.0,14.57,31.02,112.90322580645162,8,36.1,147.7693891557996,25.91
600933,爱柯迪,汽车配件,浙江,24.56,1.38,8.45,287977.84,135828.06,89258.43,49523.55,0.59,0.415,2.86,4.75,20171117,72349.85,0.86,0.0,0.0,39.89,22.38,119368.0,13.21,21.8,65.02649507948523,4,22.6,71.08251324753974,13.59
002852,道道全,食品,湖南,25.77,0.74,1.7,244245.3,174662.98,56876.41,121628.07,7.15,0.893,11.29,2.72,20170310,56810.3,3.34,0.0,0.0,12.13,6.55,24229.0,56.76,155.69,174.29527836504582,10,160.6,182.94573643410854,30.69
300691,联合光电,元器件,广东,66.26,0.21,0.88,114787.55,89419.17,19724.1,47051.6,5.37,1.04,9.02,7.77,20170811,18754.45,2.14,0.0,0.0,22.18,10.67,10931.0,19.15,82.49,330.75718015665797,14,113.21,491.1749347258486,70.13
603179,新泉股份,汽车配件,江苏,25.17,0.67,1.62,311865.47,216924.05,56070.76,74120.46,4.57,1.65,8.26,4.7,20170317,45672.8,2.81,80.91,120.07,24.57,8.08,11225.0,0.0,0,0.0,0,0.0,0.0,0.0
002918,蒙娜丽莎,其他建材,广东,23.06,0.39,1.58,251588.5,194264.8,36481.32,33384.01,2.12,1.496,14.06,3.27,20171219,54358.8,3.45,0.0,0.0,35.89,11.44,30385.0,37.55,60.7,61.65113182423437,4,67.2,78.9613848202397,46.0
603801,志邦股份,家居用品,安徽,45.18,0.4,1.6,262032.92,187317.56,60749.43,94055.46,5.88,1.67,10.62,6.23,20170630,53372.11,3.34,37.38,31.74,34.9,10.86,9438.0,0.0,0,0.0,0,0.0,0.0,0.0
603380,易德龙,元器件,江苏,37.24,0.4,1.6,87920.5,68171.32,17193.3,36692.18,2.29,0.51,4.17,5.08,20170622,12549.42,0.78,0.0,0.0,25.88,11.14,18128.0,0.0,0,0.0,0,0.0,0.0,0.0
002879,长缆科技,电气设备,湖南,37.54,0.35,1.38,168755.56,143914.11,18296.42,76383.56,5.54,1.03,10.12,3.25,20170707,43064.55,3.12,12.87,4.98,54.73,19.61,18500.0,23.78,36.7,54.3313708999159,5,67.0,181.7493692178301,32.92
603321,梅轮电梯,运输设备,浙江,40.86,0.77,3.07,148733.13,114447.96,20439.25,34486.31,1.12,0.27,3.22,3.5,20170915,30271.75,0.99,0.0,0.0,30.2,11.45,59312.0,0.0,0,0.0,0,0.0,0.0,0.0
